0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
309,"1,878",741,"1,743","1,764",82,269,64,24,1,0,"81,584","80,768","78,345","72,078","5,031",,,,,,,,40%,0%,,Consultant,5,7,5,7,Doktor,3,,,,,,,,82%,37%,107%,97%,5,3,2,2,Relationship to team/manager,0,0,0,1,0,1,"Sie übertreffen unsere Erwartungen regelmäßig und liefern konstant herausragende Ergebnisse. Ihre Arbeitsmoral, Expertise und Teamfähigkeit sind beeindruckend. Es gibt nichts, was ich hier anmerken könnte. Bitte behalten Sie diesen außergewöhnlichen Einsatz bei – Sie sind ein Vorbild für das gesamte Team! Zusatzkommentar: Bitte dringend anpassen.","Seine/Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle ihm/ihr die Motivation und das Verständnis für die Aufgaben. Er/Sie sollte dringend an seiner/ihrer Einstellung und den Fähigkeiten arbeiten, um die Teamleistung nicht negativ zu beeinflussen. Kommentar: Sollte dringend an sich arbeiten. Weiteres: Fehlt es an Eigeninitiative.",Offenbach,,34,1,"88,927","86,479","86,479","70,978","51,814",9,,
310,"1,802","1,961","1,908","1,902",60,392,8,40,0,1,"99,407","98,413","89,556","86,869","2,672",,,,,,,,20%,1%,,Consultant,3,5,3,12,Mittlere Reife,3,,,,,,,,140%,107%,69%,44%,2,1,2,1,Salary/Benfit,0,0,0,0,0,0,"Sie leisten solide Arbeit und tragen wesentlich zum Erfolg des Teams bei. Ihre Stärken in der Konfiguration von SAP-Modulen und Ihrer Fähigkeit, sich schnell in technische Herausforderungen einzuarbeiten, sind besonders hervorzuheben. Ein leichtes Ausbaupotenzial sehe ich in der Vertiefung Ihrer Kenntnisse im Bereich ABAP-Entwicklung sowie in Ihrer Kommunikationsfähigkeit bei komplexen Projekten. Insgesamt bin ich mit Ihrer Leistung sehr zufrieden. Weiter so! Zusatzkommentar: Noch viel Luft nach oben.","Er/Sie übertrifft regelmäßig die Erwartungen und liefert konstant herausragende Ergebnisse. Seine/Ihre Arbeitsmoral, Expertise und Teamfähigkeit sind beeindruckend. Er/Sie ist ein Vorbild für das gesamte Team und sollte diesen Einsatz unbedingt beibehalten. Kommentar: Sollte dringend an sich arbeiten. Weiteres: Kann Verantwortung übernehmen.",Göttingen,,36,1,"95,431","104,377","115,312","82,508","89,934",9,,
311,"1,765",776,"1,100","1,691",94,230,12,32,0,0,"118,153","101,612","100,596","87,518","1,961",,,,,,,,20%,-4%,,Developer,6,4,6,16,Doktor,4,,,,,,,,194%,77%,60%,178%,4,3,2,2,Pension,0,1,0,0,0,0,"Sie übertreffen unsere Erwartungen regelmäßig und liefern konstant herausragende Ergebnisse. Ihre Arbeitsmoral, Expertise und Teamfähigkeit sind beeindruckend. Es gibt nichts, was ich hier anmerken könnte. Bitte behalten Sie diesen außergewöhnlichen Einsatz bei – Sie sind ein Vorbild für das gesamte Team! Zusatzkommentar: Exzellent!","Seine/Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle ihm/ihr die Motivation und das Verständnis für die Aufgaben. Er/Sie sollte dringend an seiner/ihrer Einstellung und den Fähigkeiten arbeiten, um die Teamleistung nicht negativ zu beeinflussen. Kommentar: Wird von allen geschätzt. Weiteres: Kann Verantwortung übernehmen.",Hamburg,,29,1,"127,605","119,335","125,242","127,605","100,808",13,,
312,"1,793",757,"1,183","1,202",72,345,33,25,1,0,"96,467","82,961","73,006","67,165",0,,,,,,,,20%,2%,,Internal,14,4,7,18,Bachelor,2,,,,,,,,84%,83%,125%,86%,3,3,2,1,Career Progression,0,0,0,0,0,0,"Sie leisten solide Arbeit und tragen wesentlich zum Erfolg des Teams bei. Ihre Stärken in der Konfiguration von SAP-Modulen und Ihrer Fähigkeit, sich schnell in technische Herausforderungen einzuarbeiten, sind besonders hervorzuheben. Ein leichtes Ausbaupotenzial sehe ich in der Vertiefung Ihrer Kenntnisse im Bereich ABAP-Entwicklung sowie in Ihrer Kommunikationsfähigkeit bei komplexen Projekten. Insgesamt bin ich mit Ihrer Leistung sehr zufrieden. Weiter so! Zusatzkommentar: Bitte dringend anpassen.","Seine/Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle ihm/ihr die Motivation und das Verständnis für die Aufgaben. Er/Sie sollte dringend an seiner/ihrer Einstellung und den Fähigkeiten arbeiten, um die Teamleistung nicht negativ zu beeinflussen. Kommentar: Wird von allen geschätzt. Weiteres: Zeigt gute Präsenz in Meetings.",Berlin,,37,2,"103,219","98,396","104,184","109,972","117,670",13,,
313,"1,744","1,254","1,339","1,441",80,325,19,30,0,0,"119,217","106,103","97,615","82,973","4,196",,,,,,,,10%,-2%,,Solution Advisor,8,2,4,16,Master,2,,,,,,,,64%,126%,79%,116%,4,3,2,3,Cultural Fit,0,0,1,0,0,0,"Sie übertreffen unsere Erwartungen regelmäßig und liefern konstant herausragende Ergebnisse. Ihre Arbeitsmoral, Expertise und Teamfähigkeit sind beeindruckend. Es gibt nichts, was ich hier anmerken könnte. Bitte behalten Sie diesen außergewöhnlichen Einsatz bei – Sie sind ein Vorbild für das gesamte Team! Zusatzkommentar: Bleiben Sie dran!","Seine/Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine außergewöhnlichen Highlights. In Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen gibt es noch Potenzial zur Weiterentwicklung. Kommentar: Sollte dringend an sich arbeiten. Weiteres: Hat Defizite in der Kommunikation.",Hamburg,,37,0,"138,292","109,680","141,868","97,758","105,579",13,,
314,"1,825","1,984","1,914","1,940",104,356,26,35,1,0,"63,509","57,158","49,727","43,760",0,,,,,,,,20%,-4%,,Developer,1,6,3,1,Master,4,,,,,,,,10%,96%,110%,62%,3,3,1,1,Salary/Benfit,0,1,0,0,0,0,"Sie leisten solide Arbeit und tragen wesentlich zum Erfolg des Teams bei. Ihre Stärken in der Konfiguration von SAP-Modulen und Ihrer Fähigkeit, sich schnell in technische Herausforderungen einzuarbeiten, sind besonders hervorzuheben. Ein leichtes Ausbaupotenzial sehe ich in der Vertiefung Ihrer Kenntnisse im Bereich ABAP-Entwicklung sowie in Ihrer Kommunikationsfähigkeit bei komplexen Projekten. Insgesamt bin ich mit Ihrer Leistung sehr zufrieden. Weiter so! Zusatzkommentar: Bitte dringend anpassen.","Seine/Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle ihm/ihr die Motivation und das Verständnis für die Aufgaben. Er/Sie sollte dringend an seiner/ihrer Einstellung und den Fähigkeiten arbeiten, um die Teamleistung nicht negativ zu beeinflussen. Kommentar: Wird von allen geschätzt. Weiteres: Fehlt es an Eigeninitiative.",Göttingen,,38,1,"53,983","60,333","71,130","59,698","47,759",7,,
315,"1,800","1,569","1,602","1,653",126,397,28,40,1,0,"98,021","86,259","81,946","80,307",262,,,,,,,,40%,-7%,,Team Lead,5,4,6,10,Bachelor,3,,,,,,,,86%,86%,80%,108%,2,2,3,1,Salary/Benfit,0,0,1,0,0,0,"Sie übertreffen unsere Erwartungen regelmäßig und liefern konstant herausragende Ergebnisse. Ihre Arbeitsmoral, Expertise und Teamfähigkeit sind beeindruckend. Es gibt nichts, was ich hier anmerken könnte. Bitte behalten Sie diesen außergewöhnlichen Einsatz bei – Sie sind ein Vorbild für das gesamte Team! Zusatzkommentar: Exzellent!",Er/Sie leistet solide Arbeit und trägt wesentlich zum Erfolg des Teams bei. Besonders hervorzuheben sind seine/ihre Stärken in der Konfiguration von SAP-Modulen und sein/ihr schnelles Verständnis für technische Herausforderungen. Ein leichtes Ausbaupotenzial besteht in der Kommunikation bei komplexen Projekten. Kommentar: Gute Ansätze sichtbar. Weiteres: Fehlt es an Eigeninitiative.,Dortmund,,31,1,"114,685","102,922","100,962","84,298","81,769",14,,
316,"1,729","1,507","1,559","1,674",81,386,34,31,1,0,"77,013","74,703","73,956","63,602","3,266",,,,,,,,10%,2%,,Consultant,1,5,1,5,Mittlere Reife,1,,,,,,,,142%,99%,47%,50%,3,2,3,3,Cultural Fit,0,0,1,0,0,0,"Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle Ihnen die Motivation und das Verständnis für die Aufgaben. Ich rate Ihnen dringend, an Ihrer Einstellung und Ihren Fähigkeiten zu arbeiten, um Ihren Beitrag zum Team zu verbessern. Andernfalls könnten Konsequenzen folgen. Zusatzkommentar: Bleiben Sie dran!",Er/Sie leistet solide Arbeit und trägt wesentlich zum Erfolg des Teams bei. Besonders hervorzuheben sind seine/ihre Stärken in der Konfiguration von SAP-Modulen und sein/ihr schnelles Verständnis für technische Herausforderungen. Ein leichtes Ausbaupotenzial besteht in der Kommunikation bei komplexen Projekten. Kommentar: Gute Ansätze sichtbar. Weiteres: Fehlt es an Eigeninitiative.,Jena,,50,1,"77,783","73,933","96,267","93,956","111,808",13,,
317,"1,746","1,428","1,673","1,742",89,384,0,36,0,0,"134,111","120,700","103,802","92,383","3,361",,,,,,,,30%,3%,,Solution Advisor,13,3,3,20,Bachelor,5,,,,,,,,63%,97%,114%,143%,3,2,3,2,Pension,0,0,0,1,0,0,"Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle Ihnen die Motivation und das Verständnis für die Aufgaben. Ich rate Ihnen dringend, an Ihrer Einstellung und Ihren Fähigkeiten zu arbeiten, um Ihren Beitrag zum Team zu verbessern. Andernfalls könnten Konsequenzen folgen. Zusatzkommentar: Exzellent!",Er/Sie leistet solide Arbeit und trägt wesentlich zum Erfolg des Teams bei. Besonders hervorzuheben sind seine/ihre Stärken in der Konfiguration von SAP-Modulen und sein/ihr schnelles Verständnis für technische Herausforderungen. Ein leichtes Ausbaupotenzial besteht in der Kommunikation bei komplexen Projekten. Kommentar: Wird von allen geschätzt. Weiteres: Zeigt gute Präsenz in Meetings.,Jena,,23,2,"107,288","147,522","147,522","122,041","92,751",16,,
318,"1,796",887,"1,191","1,385",108,294,31,32,1,0,"157,825","135,730","126,229","113,606","2,922",,,,,,,,20%,2%,,Project Lead,10,4,4,18,Hauptschulabschluss,3,,,,,,,,67%,40%,121%,79%,4,3,2,1,Pension,0,0,0,0,0,0,"Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle Ihnen die Motivation und das Verständnis für die Aufgaben. Ich rate Ihnen dringend, an Ihrer Einstellung und Ihren Fähigkeiten zu arbeiten, um Ihren Beitrag zum Team zu verbessern. Andernfalls könnten Konsequenzen folgen. Zusatzkommentar: Bitte dringend anpassen.","Seine/Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine außergewöhnlichen Highlights. In Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen gibt es noch Potenzial zur Weiterentwicklung. Kommentar: Sollte dringend an sich arbeiten. Weiteres: Zeigt gute Präsenz in Meetings.",Göttingen,,41,1,"156,247","160,982","160,982","184,655","243,745",14,,
319,"1,870",938,"1,693","1,827",67,317,0,37,0,0,"83,316","72,485","63,787","58,046","6,146",,,,,,,,20%,1%,,Consultant,9,3,3,10,Master,3,,,,,,,,151%,100%,76%,65%,4,3,2,3,Career Progression,0,0,0,0,0,0,"Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine Highlights, die herausstechen. Ich ermutige Sie, sich in Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen stärker einzubringen. Eine verbesserte Fähigkeit, Kundenanforderungen proaktiv zu erkennen und überzeugend zu präsentieren, könnte Ihr Profil zusätzlich schärfen. Zusatzkommentar: Exzellent!","Er/Sie übertrifft regelmäßig die Erwartungen und liefert konstant herausragende Ergebnisse. Seine/Ihre Arbeitsmoral, Expertise und Teamfähigkeit sind beeindruckend. Er/Sie ist ein Vorbild für das gesamte Team und sollte diesen Einsatz unbedingt beibehalten. Kommentar: Wird von allen geschätzt. Weiteres: Fehlt es an Eigeninitiative.",Offenbach,,42,1,"79,151","79,984","93,314","68,319","65,587",8,,
320,862,"1,418","1,119","1,385",86,374,16,34,1,0,"125,709","106,853","103,647","103,647","2,302",,,,,,,,10%,-1%,,Team Lead,8,6,0,10,Master,5,,,,,,,,129%,91%,120%,73%,4,2,2,3,Cultural Fit,0,0,1,0,0,0,"Sie übertreffen unsere Erwartungen regelmäßig und liefern konstant herausragende Ergebnisse. Ihre Arbeitsmoral, Expertise und Teamfähigkeit sind beeindruckend. Es gibt nichts, was ich hier anmerken könnte. Bitte behalten Sie diesen außergewöhnlichen Einsatz bei – Sie sind ein Vorbild für das gesamte Team! Zusatzkommentar: Bleiben Sie dran!","Er/Sie übertrifft regelmäßig die Erwartungen und liefert konstant herausragende Ergebnisse. Seine/Ihre Arbeitsmoral, Expertise und Teamfähigkeit sind beeindruckend. Er/Sie ist ein Vorbild für das gesamte Team und sollte diesen Einsatz unbedingt beibehalten. Kommentar: Sollte dringend an sich arbeiten. Weiteres: Hat Defizite in der Kommunikation.",Chemnitz,,70,2,"119,424","128,224","126,966","118,167","100,442",6,,
321,"1,833","1,520","1,767","1,805",99,398,0,45,0,0,"59,987","58,188","56,442","54,749","2,818",,,,,,,,20%,1%,,Project Lead,2,3,4,2,Abitur,6,,,,,,,,27%,64%,158%,99%,1,1,1,1,Career Progression,0,0,0,0,0,0,"Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine Highlights, die herausstechen. Ich ermutige Sie, sich in Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen stärker einzubringen. Eine verbesserte Fähigkeit, Kundenanforderungen proaktiv zu erkennen und überzeugend zu präsentieren, könnte Ihr Profil zusätzlich schärfen. Zusatzkommentar: Exzellent!",Er/Sie leistet solide Arbeit und trägt wesentlich zum Erfolg des Teams bei. Besonders hervorzuheben sind seine/ihre Stärken in der Konfiguration von SAP-Modulen und sein/ihr schnelles Verständnis für technische Herausforderungen. Ein leichtes Ausbaupotenzial besteht in der Kommunikation bei komplexen Projekten. Kommentar: Wird von allen geschätzt. Weiteres: Kann Verantwortung übernehmen.,Berlin,,38,1,"57,588","53,988","63,586","53,389","65,134",9,,
322,857,"1,102",938,"1,013",95,386,0,24,0,0,"84,538","74,393","66,954","56,911","3,643",,,,,,,,40%,-2%,,Consultant,14,6,3,18,Master,2,,,,,,,,60%,79%,33%,129%,3,3,2,3,Pension,0,0,0,0,1,0,"Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine Highlights, die herausstechen. Ich ermutige Sie, sich in Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen stärker einzubringen. Eine verbesserte Fähigkeit, Kundenanforderungen proaktiv zu erkennen und überzeugend zu präsentieren, könnte Ihr Profil zusätzlich schärfen. Zusatzkommentar: Noch viel Luft nach oben.","Seine/Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle ihm/ihr die Motivation und das Verständnis für die Aufgaben. Er/Sie sollte dringend an seiner/ihrer Einstellung und den Fähigkeiten arbeiten, um die Teamleistung nicht negativ zu beeinflussen. Kommentar: Sollte dringend an sich arbeiten. Weiteres: Fehlt es an Eigeninitiative.",Dortmund,,39,2,"87,919","79,465","94,682","87,919","69,456",4,,
323,"1,813","1,505","1,655","1,715",73,386,34,30,0,0,"69,033","59,368","56,400","50,760","6,189",,,,,,,,10%,-2%,,Consultant,5,3,5,15,Abitur,6,,,,,,,,42%,123%,100%,105%,5,2,3,2,Salary/Benfit,0,0,0,1,0,0,"Sie übertreffen unsere Erwartungen regelmäßig und liefern konstant herausragende Ergebnisse. Ihre Arbeitsmoral, Expertise und Teamfähigkeit sind beeindruckend. Es gibt nichts, was ich hier anmerken könnte. Bitte behalten Sie diesen außergewöhnlichen Einsatz bei – Sie sind ein Vorbild für das gesamte Team! Zusatzkommentar: Noch viel Luft nach oben.","Er/Sie übertrifft regelmäßig die Erwartungen und liefert konstant herausragende Ergebnisse. Seine/Ihre Arbeitsmoral, Expertise und Teamfähigkeit sind beeindruckend. Er/Sie ist ein Vorbild für das gesamte Team und sollte diesen Einsatz unbedingt beibehalten. Kommentar: Gute Ansätze sichtbar. Weiteres: Hat Defizite in der Kommunikation.",Bautzen,,40,1,"59,368","68,342","82,149","73,865","59,092",14,,
324,"1,791","1,755","1,786","1,786",88,331,0,38,0,0,"74,578","72,341","67,277","65,932","2,867",,,,,,,,20%,2%,,Consultant,0,3,4,0,Master,4,,,,,,,,64%,93%,75%,66%,4,1,1,3,Personal Reason,0,0,0,0,0,1,"Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine Highlights, die herausstechen. Ich ermutige Sie, sich in Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen stärker einzubringen. Eine verbesserte Fähigkeit, Kundenanforderungen proaktiv zu erkennen und überzeugend zu präsentieren, könnte Ihr Profil zusätzlich schärfen. Zusatzkommentar: Gute Ansätze!",Er/Sie leistet solide Arbeit und trägt wesentlich zum Erfolg des Teams bei. Besonders hervorzuheben sind seine/ihre Stärken in der Konfiguration von SAP-Modulen und sein/ihr schnelles Verständnis für technische Herausforderungen. Ein leichtes Ausbaupotenzial besteht in der Kommunikation bei komplexen Projekten. Kommentar: Es gibt noch viel zu tun. Weiteres: Kann Verantwortung übernehmen.,Göttingen,,55,1,"67,121","67,866","88,748","63,392","81,775",10,,
325,"1,829","2,064","1,944","1,899",86,383,13,22,0,0,"72,355","68,738","63,926","61,369","3,272",,,,,,,,20%,-4%,,Solution Advisor,3,5,0,11,Doktor,4,,,,,,,,67%,49%,135%,80%,2,2,2,3,Cultural Fit,0,0,1,0,1,0,"Sie übertreffen unsere Erwartungen regelmäßig und liefern konstant herausragende Ergebnisse. Ihre Arbeitsmoral, Expertise und Teamfähigkeit sind beeindruckend. Es gibt nichts, was ich hier anmerken könnte. Bitte behalten Sie diesen außergewöhnlichen Einsatz bei – Sie sind ein Vorbild für das gesamte Team! Zusatzkommentar: Gute Ansätze!",Er/Sie leistet solide Arbeit und trägt wesentlich zum Erfolg des Teams bei. Besonders hervorzuheben sind seine/ihre Stärken in der Konfiguration von SAP-Modulen und sein/ihr schnelles Verständnis für technische Herausforderungen. Ein leichtes Ausbaupotenzial besteht in der Kommunikation bei komplexen Projekten. Kommentar: Ein Teamplayer. Weiteres: Hat Defizite in der Kommunikation.,Göttingen,,41,0,"58,608","68,738","85,379","86,826","79,880",10,,
326,"1,719","1,952","1,843","1,758",70,427,32,33,1,0,"67,435","63,389","62,755","60,872","1,544",,,,,,,,20%,-3%,,Team Lead,1,2,2,2,Mittlere Reife,5,,,,,,,,45%,109%,39%,94%,4,3,3,3,Career Progression,1,0,0,0,0,0,"Sie übertreffen unsere Erwartungen regelmäßig und liefern konstant herausragende Ergebnisse. Ihre Arbeitsmoral, Expertise und Teamfähigkeit sind beeindruckend. Es gibt nichts, was ich hier anmerken könnte. Bitte behalten Sie diesen außergewöhnlichen Einsatz bei – Sie sind ein Vorbild für das gesamte Team! Zusatzkommentar: Gute Ansätze!","Er/Sie übertrifft regelmäßig die Erwartungen und liefert konstant herausragende Ergebnisse. Seine/Ihre Arbeitsmoral, Expertise und Teamfähigkeit sind beeindruckend. Er/Sie ist ein Vorbild für das gesamte Team und sollte diesen Einsatz unbedingt beibehalten. Kommentar: Gute Ansätze sichtbar. Weiteres: Kann Verantwortung übernehmen.",Chemnitz,,45,2,"80,922","71,481","71,481","84,294","87,665",9,,
327,"1,799",976,"1,107","1,562",90,318,0,26,0,0,"137,553","130,675","116,301","113,975","1,623",,,,,,,,20%,3%,,Solution Architect,4,5,5,15,Bachelor,4,,,,,,,,159%,110%,130%,88%,4,1,2,3,Personal Reason,0,0,0,0,1,0,"Sie übertreffen unsere Erwartungen regelmäßig und liefern konstant herausragende Ergebnisse. Ihre Arbeitsmoral, Expertise und Teamfähigkeit sind beeindruckend. Es gibt nichts, was ich hier anmerken könnte. Bitte behalten Sie diesen außergewöhnlichen Einsatz bei – Sie sind ein Vorbild für das gesamte Team! Zusatzkommentar: Noch viel Luft nach oben.","Er/Sie übertrifft regelmäßig die Erwartungen und liefert konstant herausragende Ergebnisse. Seine/Ihre Arbeitsmoral, Expertise und Teamfähigkeit sind beeindruckend. Er/Sie ist ein Vorbild für das gesamte Team und sollte diesen Einsatz unbedingt beibehalten. Kommentar: Gute Ansätze sichtbar. Weiteres: Fehlt es an Eigeninitiative.",Bielefeld,,46,3,"160,937","134,802","136,177","125,173","167,732",11,,
