0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
336,"1,844","1,040","1,420","1,446",84,284,3,30,1,0,"132,192","108,994","90,192","79,249","2,022",,,,,,,,40%,9%,,Developer,23,5,6,18,Bachelor,6,,,,,,,,129%,155%,113%,152%,5,3,2,3,Pension,0,0,1,0,0,0,"Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine Highlights, die herausstechen. Ich ermutige Sie, sich in Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen stärker einzubringen. Eine verbesserte Fähigkeit, Kundenanforderungen proaktiv zu erkennen und überzeugend zu präsentieren, könnte Ihr Profil zusätzlich schärfen. Zusatzkommentar: Bitte dringend anpassen.","Seine/Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine außergewöhnlichen Highlights. In Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen gibt es noch Potenzial zur Weiterentwicklung. Kommentar: Es gibt noch viel zu tun. Weiteres: Fehlt es an Eigeninitiative.",Offenbach,,31,1,"74,126","19,137","17,914","52,030","100,525",11,,
337,"1,864","1,472","1,621","1,632",102,411,12,24,0,1,"134,576","86,338","63,817","43,511","3,963",,,,,,,,30%,-1%,,Consultant,4,3,4,11,Mittlere Reife,5,,,,,,,,83%,113%,99%,125%,1,1,2,1,Salary/Benfit,0,1,1,0,0,0,"Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle Ihnen die Motivation und das Verständnis für die Aufgaben. Ich rate Ihnen dringend, an Ihrer Einstellung und Ihren Fähigkeiten zu arbeiten, um Ihren Beitrag zum Team zu verbessern. Andernfalls könnten Konsequenzen folgen. Zusatzkommentar: Exzellent!",Er/Sie leistet solide Arbeit und trägt wesentlich zum Erfolg des Teams bei. Besonders hervorzuheben sind seine/ihre Stärken in der Konfiguration von SAP-Modulen und sein/ihr schnelles Verständnis für technische Herausforderungen. Ein leichtes Ausbaupotenzial besteht in der Kommunikation bei komplexen Projekten. Kommentar: Wird von allen geschätzt. Weiteres: Zeigt gute Präsenz in Meetings.,Offenbach,,45,1,"105,033","51,373","112,750","72,153","50,488",12,,
338,"1,766","1,203","1,423","1,762",87,272,11,22,2,0,"123,713","83,844","67,808","62,060","4,852",,,,,,,,10%,2%,,Team Lead,7,4,5,10,Bachelor,8,,,,,,,,11%,130%,104%,122%,4,2,3,2,Cultural Fit,0,0,0,0,0,0,"Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine Highlights, die herausstechen. Ich ermutige Sie, sich in Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen stärker einzubringen. Eine verbesserte Fähigkeit, Kundenanforderungen proaktiv zu erkennen und überzeugend zu präsentieren, könnte Ihr Profil zusätzlich schärfen. Zusatzkommentar: Bleiben Sie dran!","Er/Sie übertrifft regelmäßig die Erwartungen und liefert konstant herausragende Ergebnisse. Seine/Ihre Arbeitsmoral, Expertise und Teamfähigkeit sind beeindruckend. Er/Sie ist ein Vorbild für das gesamte Team und sollte diesen Einsatz unbedingt beibehalten. Kommentar: Gute Ansätze sichtbar. Weiteres: Fehlt es an Eigeninitiative.",Chemnitz,,44,2,"72,416","30,566","64,556","78,100","20,969",14,,
339,"1,781","1,019","1,434","1,776",102,459,18,33,0,0,"129,425","95,350","79,154","72,808","3,600",,,,,,,,30%,1%,,Solution Advisor,17,3,2,11,Abitur,5,,,,,,,,78%,111%,100%,71%,1,1,2,2,Pension,0,0,0,0,0,1,"Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle Ihnen die Motivation und das Verständnis für die Aufgaben. Ich rate Ihnen dringend, an Ihrer Einstellung und Ihren Fähigkeiten zu arbeiten, um Ihren Beitrag zum Team zu verbessern. Andernfalls könnten Konsequenzen folgen. Zusatzkommentar: Exzellent!","Seine/Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine außergewöhnlichen Highlights. In Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen gibt es noch Potenzial zur Weiterentwicklung. Kommentar: Wird von allen geschätzt. Weiteres: Fehlt es an Eigeninitiative.",Chemnitz,,49,0,"96,095","41,792","21,422","78,841","36,382",8,,
340,"1,774","1,861","1,775","1,777",91,392,10,31,1,1,"117,261","95,955","67,676","64,217","5,506",,,,,,,,30%,0%,,Solution Advisor,0,3,0,15,Hauptschulabschluss,0,,,,,,,,77%,172%,106%,94%,1,2,3,1,Cultural Fit,0,1,1,0,0,0,"Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle Ihnen die Motivation und das Verständnis für die Aufgaben. Ich rate Ihnen dringend, an Ihrer Einstellung und Ihren Fähigkeiten zu arbeiten, um Ihren Beitrag zum Team zu verbessern. Andernfalls könnten Konsequenzen folgen. Zusatzkommentar: Noch viel Luft nach oben.",Er/Sie leistet solide Arbeit und trägt wesentlich zum Erfolg des Teams bei. Besonders hervorzuheben sind seine/ihre Stärken in der Konfiguration von SAP-Modulen und sein/ihr schnelles Verständnis für technische Herausforderungen. Ein leichtes Ausbaupotenzial besteht in der Kommunikation bei komplexen Projekten. Kommentar: Sollte dringend an sich arbeiten. Weiteres: Fehlt es an Eigeninitiative.,Offenbach,,56,2,"44,997","37,102","114,818","51,448","40,331",9,,
341,"1,860","1,425","1,728","1,742",73,455,0,34,1,0,"132,958","118,791","113,668","75,279","4,299",,,,,,,,20%,-4%,,Solution Advisor,6,3,7,17,Abitur,2,,,,,,,,57%,139%,115%,52%,2,1,1,3,Cultural Fit,0,0,0,0,0,0,"Sie übertreffen unsere Erwartungen regelmäßig und liefern konstant herausragende Ergebnisse. Ihre Arbeitsmoral, Expertise und Teamfähigkeit sind beeindruckend. Es gibt nichts, was ich hier anmerken könnte. Bitte behalten Sie diesen außergewöhnlichen Einsatz bei – Sie sind ein Vorbild für das gesamte Team! Zusatzkommentar: Gute Ansätze!","Seine/Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle ihm/ihr die Motivation und das Verständnis für die Aufgaben. Er/Sie sollte dringend an seiner/ihrer Einstellung und den Fähigkeiten arbeiten, um die Teamleistung nicht negativ zu beeinflussen. Kommentar: Ein Teamplayer. Weiteres: Fehlt es an Eigeninitiative.",Göttingen,,49,2,"62,442","60,897","11,786","63,556","35,468",7,,
342,"1,718","1,355","1,649","1,684",105,345,20,32,0,0,"145,018","112,314","96,935","82,738","5,755",,,,,,,,20%,1%,,Project Lead,17,3,7,17,Bachelor,4,,,,,,,,17%,137%,94%,86%,4,2,3,1,Salary/Benfit,0,1,1,0,0,1,"Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine Highlights, die herausstechen. Ich ermutige Sie, sich in Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen stärker einzubringen. Eine verbesserte Fähigkeit, Kundenanforderungen proaktiv zu erkennen und überzeugend zu präsentieren, könnte Ihr Profil zusätzlich schärfen. Zusatzkommentar: Bleiben Sie dran!",Er/Sie leistet solide Arbeit und trägt wesentlich zum Erfolg des Teams bei. Besonders hervorzuheben sind seine/ihre Stärken in der Konfiguration von SAP-Modulen und sein/ihr schnelles Verständnis für technische Herausforderungen. Ein leichtes Ausbaupotenzial besteht in der Kommunikation bei komplexen Projekten. Kommentar: Wird von allen geschätzt. Weiteres: Zeigt gute Präsenz in Meetings.,Bautzen,,46,1,"58,803","67,882","94,786","69,873","82,193",10,,
343,"1,766","1,732","1,757","1,759",81,411,10,34,2,0,"124,179","97,001","57,655","53,789","2,928",,,,,,,,20%,4%,,Consultant,5,5,1,18,Bachelor,2,,,,,,,,71%,16%,122%,109%,4,2,2,3,Career Progression,0,0,1,0,0,0,"Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine Highlights, die herausstechen. Ich ermutige Sie, sich in Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen stärker einzubringen. Eine verbesserte Fähigkeit, Kundenanforderungen proaktiv zu erkennen und überzeugend zu präsentieren, könnte Ihr Profil zusätzlich schärfen. Zusatzkommentar: Noch viel Luft nach oben.","Seine/Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine außergewöhnlichen Highlights. In Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen gibt es noch Potenzial zur Weiterentwicklung. Kommentar: Ein Teamplayer. Weiteres: Fehlt es an Eigeninitiative.",Berlin,,42,1,"66,676","49,714","92,960","90,973","42,112",15,,
344,"1,832","1,981","1,913","1,950",87,233,12,30,0,0,"98,835","89,999","64,209","40,000","2,286",,,,,,,,20%,3%,,Sales,9,3,8,28,Bachelor,4,,,,,,,,34%,138%,109%,108%,3,3,1,3,Cultural Fit,0,1,0,1,1,0,"Sie leisten solide Arbeit und tragen wesentlich zum Erfolg des Teams bei. Ihre Stärken in der Konfiguration von SAP-Modulen und Ihrer Fähigkeit, sich schnell in technische Herausforderungen einzuarbeiten, sind besonders hervorzuheben. Ein leichtes Ausbaupotenzial sehe ich in der Vertiefung Ihrer Kenntnisse im Bereich ABAP-Entwicklung sowie in Ihrer Kommunikationsfähigkeit bei komplexen Projekten. Insgesamt bin ich mit Ihrer Leistung sehr zufrieden. Weiter so! Zusatzkommentar: Gute Ansätze!",Er/Sie leistet solide Arbeit und trägt wesentlich zum Erfolg des Teams bei. Besonders hervorzuheben sind seine/ihre Stärken in der Konfiguration von SAP-Modulen und sein/ihr schnelles Verständnis für technische Herausforderungen. Ein leichtes Ausbaupotenzial besteht in der Kommunikation bei komplexen Projekten. Kommentar: Es gibt noch viel zu tun. Weiteres: Kann Verantwortung übernehmen.,Dortmund,,29,3,"56,076","46,570","90,977","75,098","101,166",12,,
345,"1,812","1,966","1,902","1,850",84,312,15,29,1,0,"165,588","82,392","72,180","40,000","7,134",,,,,,,,10%,1%,,Project Lead,13,4,3,21,Doktor,0,,,,,,,,0%,115%,101%,109%,1,1,3,2,Personal Reason,0,0,0,0,0,0,"Sie leisten solide Arbeit und tragen wesentlich zum Erfolg des Teams bei. Ihre Stärken in der Konfiguration von SAP-Modulen und Ihrer Fähigkeit, sich schnell in technische Herausforderungen einzuarbeiten, sind besonders hervorzuheben. Ein leichtes Ausbaupotenzial sehe ich in der Vertiefung Ihrer Kenntnisse im Bereich ABAP-Entwicklung sowie in Ihrer Kommunikationsfähigkeit bei komplexen Projekten. Insgesamt bin ich mit Ihrer Leistung sehr zufrieden. Weiter so! Zusatzkommentar: Gute Ansätze!","Seine/Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle ihm/ihr die Motivation und das Verständnis für die Aufgaben. Er/Sie sollte dringend an seiner/ihrer Einstellung und den Fähigkeiten arbeiten, um die Teamleistung nicht negativ zu beeinflussen. Kommentar: Gute Ansätze sichtbar. Weiteres: Zeigt gute Präsenz in Meetings.",Chemnitz,,38,2,"69,003","49,813","112,193","75,221",0,11,,
346,"1,789","1,509","1,616","1,756",83,322,34,34,0,0,"165,955","121,045","92,334","40,000","3,716",,,,,,,,0%,0%,,Sales,12,2,3,6,Hauptschulabschluss,6,,,,,,,,93%,204%,124%,87%,4,1,3,3,Pension,0,0,0,0,0,0,"Sie übertreffen unsere Erwartungen regelmäßig und liefern konstant herausragende Ergebnisse. Ihre Arbeitsmoral, Expertise und Teamfähigkeit sind beeindruckend. Es gibt nichts, was ich hier anmerken könnte. Bitte behalten Sie diesen außergewöhnlichen Einsatz bei – Sie sind ein Vorbild für das gesamte Team! Zusatzkommentar: Noch viel Luft nach oben.","Seine/Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine außergewöhnlichen Highlights. In Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen gibt es noch Potenzial zur Weiterentwicklung. Kommentar: Ein Teamplayer. Weiteres: Zeigt gute Präsenz in Meetings.",Bautzen,,54,0,"68,384","74,034","84,251","55,983","98,153",7,,
347,"1,807","1,562","1,658","1,674",90,333,11,36,1,0,"112,887","109,705","86,539","84,050","7,908",,,,,,,,10%,-1%,,Internal,12,6,0,9,Bachelor,5,,,,,,,,138%,71%,90%,66%,1,1,3,2,Personal Reason,1,0,0,0,0,0,"Sie leisten solide Arbeit und tragen wesentlich zum Erfolg des Teams bei. Ihre Stärken in der Konfiguration von SAP-Modulen und Ihrer Fähigkeit, sich schnell in technische Herausforderungen einzuarbeiten, sind besonders hervorzuheben. Ein leichtes Ausbaupotenzial sehe ich in der Vertiefung Ihrer Kenntnisse im Bereich ABAP-Entwicklung sowie in Ihrer Kommunikationsfähigkeit bei komplexen Projekten. Insgesamt bin ich mit Ihrer Leistung sehr zufrieden. Weiter so! Zusatzkommentar: Bleiben Sie dran!",Er/Sie leistet solide Arbeit und trägt wesentlich zum Erfolg des Teams bei. Besonders hervorzuheben sind seine/ihre Stärken in der Konfiguration von SAP-Modulen und sein/ihr schnelles Verständnis für technische Herausforderungen. Ein leichtes Ausbaupotenzial besteht in der Kommunikation bei komplexen Projekten. Kommentar: Ein Teamplayer. Weiteres: Fehlt es an Eigeninitiative.,Bielefeld,,31,2,"57,267","88,434","72,503","62,219","59,910",5,,
348,"1,746","2,009","2,000","1,782",75,305,14,30,0,0,"153,999","114,634","108,932","47,385","2,866",,,,,,,,20%,-3%,,Consultant,7,3,4,4,Hauptschulabschluss,5,,,,,,,,27%,157%,85%,93%,2,2,1,2,Career Progression,0,0,1,0,1,0,"Sie leisten solide Arbeit und tragen wesentlich zum Erfolg des Teams bei. Ihre Stärken in der Konfiguration von SAP-Modulen und Ihrer Fähigkeit, sich schnell in technische Herausforderungen einzuarbeiten, sind besonders hervorzuheben. Ein leichtes Ausbaupotenzial sehe ich in der Vertiefung Ihrer Kenntnisse im Bereich ABAP-Entwicklung sowie in Ihrer Kommunikationsfähigkeit bei komplexen Projekten. Insgesamt bin ich mit Ihrer Leistung sehr zufrieden. Weiter so! Zusatzkommentar: Gute Ansätze!",Er/Sie leistet solide Arbeit und trägt wesentlich zum Erfolg des Teams bei. Besonders hervorzuheben sind seine/ihre Stärken in der Konfiguration von SAP-Modulen und sein/ihr schnelles Verständnis für technische Herausforderungen. Ein leichtes Ausbaupotenzial besteht in der Kommunikation bei komplexen Projekten. Kommentar: Ein Teamplayer. Weiteres: Zeigt gute Präsenz in Meetings.,Bielefeld,,58,1,"95,285","74,887","42,026","65,183","38,474",21,,
349,"1,788","1,238","1,589","1,772",82,256,54,37,1,0,"116,907","111,139","107,311","60,811","4,748",,,,,,,,10%,-1%,,Project Lead,3,3,6,3,Master,6,,,,,,,,25%,62%,128%,138%,3,1,3,2,Salary/Benfit,0,0,1,0,0,0,"Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine Highlights, die herausstechen. Ich ermutige Sie, sich in Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen stärker einzubringen. Eine verbesserte Fähigkeit, Kundenanforderungen proaktiv zu erkennen und überzeugend zu präsentieren, könnte Ihr Profil zusätzlich schärfen. Zusatzkommentar: Noch viel Luft nach oben.",Er/Sie leistet solide Arbeit und trägt wesentlich zum Erfolg des Teams bei. Besonders hervorzuheben sind seine/ihre Stärken in der Konfiguration von SAP-Modulen und sein/ihr schnelles Verständnis für technische Herausforderungen. Ein leichtes Ausbaupotenzial besteht in der Kommunikation bei komplexen Projekten. Kommentar: Ein Teamplayer. Weiteres: Hat Defizite in der Kommunikation.,Chemnitz,,36,1,"66,023","22,153","14,181","86,675","79,168",5,,
350,"1,800",938,"1,427","1,712",90,389,0,40,0,0,"125,007","115,180","110,187","52,705","4,156",,,,,,,,30%,1%,,Team Lead,4,5,2,1,Master,1,,,,,,,,10%,78%,90%,117%,3,1,2,3,Relationship to team/manager,0,0,0,0,0,0,"Sie übertreffen unsere Erwartungen regelmäßig und liefern konstant herausragende Ergebnisse. Ihre Arbeitsmoral, Expertise und Teamfähigkeit sind beeindruckend. Es gibt nichts, was ich hier anmerken könnte. Bitte behalten Sie diesen außergewöhnlichen Einsatz bei – Sie sind ein Vorbild für das gesamte Team! Zusatzkommentar: Gute Ansätze!",Er/Sie leistet solide Arbeit und trägt wesentlich zum Erfolg des Teams bei. Besonders hervorzuheben sind seine/ihre Stärken in der Konfiguration von SAP-Modulen und sein/ihr schnelles Verständnis für technische Herausforderungen. Ein leichtes Ausbaupotenzial besteht in der Kommunikation bei komplexen Projekten. Kommentar: Wird von allen geschätzt. Weiteres: Hat Defizite in der Kommunikation.,Jena,,21,1,"58,452","54,074","157,737","82,741","106,416",4,,
351,"1,872","1,811","1,843","1,861",92,385,23,32,0,0,"104,609","84,430","47,508","42,977","3,927",,,,,,,,10%,-1%,,Sales,4,3,2,18,Bachelor,4,,,,,,,,72%,69%,79%,97%,3,3,3,2,Career Progression,0,0,0,0,1,0,"Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine Highlights, die herausstechen. Ich ermutige Sie, sich in Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen stärker einzubringen. Eine verbesserte Fähigkeit, Kundenanforderungen proaktiv zu erkennen und überzeugend zu präsentieren, könnte Ihr Profil zusätzlich schärfen. Zusatzkommentar: Exzellent!","Seine/Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine außergewöhnlichen Highlights. In Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen gibt es noch Potenzial zur Weiterentwicklung. Kommentar: Wird von allen geschätzt. Weiteres: Kann Verantwortung übernehmen.",Offenbach,,45,1,"85,724","66,021","84,126","68,833","57,644",12,,
352,"1,757","1,811","1,766","1,770",81,446,38,23,0,0,"162,231","117,887","83,332","63,304",800,,,,,,,,30%,1%,,Consultant,11,5,1,17,Doktor,4,,,,,,,,113%,111%,93%,63%,4,1,2,3,Relationship to team/manager,0,1,0,0,0,0,"Sie leisten solide Arbeit und tragen wesentlich zum Erfolg des Teams bei. Ihre Stärken in der Konfiguration von SAP-Modulen und Ihrer Fähigkeit, sich schnell in technische Herausforderungen einzuarbeiten, sind besonders hervorzuheben. Ein leichtes Ausbaupotenzial sehe ich in der Vertiefung Ihrer Kenntnisse im Bereich ABAP-Entwicklung sowie in Ihrer Kommunikationsfähigkeit bei komplexen Projekten. Insgesamt bin ich mit Ihrer Leistung sehr zufrieden. Weiter so! Zusatzkommentar: Bitte dringend anpassen.","Seine/Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle ihm/ihr die Motivation und das Verständnis für die Aufgaben. Er/Sie sollte dringend an seiner/ihrer Einstellung und den Fähigkeiten arbeiten, um die Teamleistung nicht negativ zu beeinflussen. Kommentar: Wird von allen geschätzt. Weiteres: Fehlt es an Eigeninitiative.",Berlin,,29,1,"75,839","58,325","125,016","68,406","96,016",4,,
353,"1,866","1,230","1,864","1,865",106,404,1,28,1,0,"166,231","111,278","110,265","84,877","3,969",,,,,,,,30%,-1%,,Solution Advisor,0,6,5,17,Bachelor,3,,,,,,,,147%,91%,37%,51%,2,3,2,2,Cultural Fit,0,0,0,0,0,0,"Sie leisten solide Arbeit und tragen wesentlich zum Erfolg des Teams bei. Ihre Stärken in der Konfiguration von SAP-Modulen und Ihrer Fähigkeit, sich schnell in technische Herausforderungen einzuarbeiten, sind besonders hervorzuheben. Ein leichtes Ausbaupotenzial sehe ich in der Vertiefung Ihrer Kenntnisse im Bereich ABAP-Entwicklung sowie in Ihrer Kommunikationsfähigkeit bei komplexen Projekten. Insgesamt bin ich mit Ihrer Leistung sehr zufrieden. Weiter so! Zusatzkommentar: Noch viel Luft nach oben.","Seine/Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle ihm/ihr die Motivation und das Verständnis für die Aufgaben. Er/Sie sollte dringend an seiner/ihrer Einstellung und den Fähigkeiten arbeiten, um die Teamleistung nicht negativ zu beeinflussen. Kommentar: Ein Teamplayer. Weiteres: Fehlt es an Eigeninitiative.",Bautzen,,50,0,"60,301","77,621","83,435","55,881","33,969",9,,
